	rank	word	text	happs	stdDev
3261	9753	rob	rob	3.12	1.8913
3262	9754	defects	defects	3.1	1.5578
3263	9755	ambulance	ambulance	3.1	1.6067
3264	9756	annoy	annoy	3.1	1.3887
3265	9757	conflict	conflict	3.1	1.5286
3266	9758	criticism	criticism	3.1	1.1473
3267	9759	execution	execution	3.1	2.3889
3268	9760	fought	fought	3.1	1.3887
3269	9761	indictment	indictment	3.1	1.7757
3270	9762	pity	pity	3.1	1.3132
3271	9763	smoking	smoking	3.1	1.9404
3272	9764	stink	stink	3.1	1.2164
3273	9765	tear	tear	3.1	1.374
3274	9766	unable	unable	3.1	0.8391
3275	9767	cigarette	cigarette	3.09	2.5163
3276	9768	beg	beg	3.08	1.336
3277	9769	prejudice	prejudice	3.08	1.7893
3278	9770	bullshit	bullshit	3.08	2.0785
3279	9771	decay	decay	3.08	1.4119
3280	9772	decline	decline	3.08	1.2262
3281	9773	deficit	deficit	3.08	1.3529
3282	9774	difficulties	difficulties	3.08	1.2752
3283	9775	graves	graves	3.08	1.8499
3284	9776	regrets	regrets	3.08	1.5232
3285	9777	suspended	suspended	3.08	1.2591
3286	9778	trapped	trapped	3.08	1.5232
3287	9779	yelling	yelling	3.08	1.5628
3288	9780	aging	aging	3.06	1.6214
3289	9781	arguing	arguing	3.06	1.3614
3290	9782	bullets	bullets	3.06	1.963
3291	9783	dumb	dumb	3.06	0.9564
3292	9784	emergency	emergency	3.06	1.7775
3293	9785	greed	greed	3.06	1.921
3294	9786	idiot	idiot	3.06	1.5308
3295	9787	idiots	idiots	3.06	1.6088
3296	9788	inadequate	inadequate	3.06	1.3311
3297	9789	refugees	refugees	3.06	1.6587
3298	9790	turmoil	turmoil	3.06	1.634
3299	9791	rotting	rotting	3.04	1.5293
3300	9792	greedy	greedy	3.04	2.0306
3301	9793	havoc	havoc	3.04	1.6827
3302	9794	arguments	arguments	3.04	1.5248
3303	9795	bled	bled	3.04	1.5903
3304	9796	bored	bored	3.04	1.1945
3305	9797	complaints	complaints	3.04	1.3242
3306	9798	horror	horror	3.04	1.9996
3307	9799	insane	insane	3.04	1.7257
3308	9800	jealousy	jealousy	3.04	1.5513
3309	9801	lawsuits	lawsuits	3.04	1.7019
3310	9802	rat	rat	3.04	1.8622
3311	9803	resignation	resignation	3.04	1.261
3312	9804	scare	scare	3.04	1.5644
3313	9805	anxiety	anxiety	3.03	1.8923
3314	9806	fiend	fiend	3.02	1.5532
3315	9807	hostile	hostile	3.02	1.9737
3316	9808	weeping	weeping	3.02	1.8199
3317	9809	broken	broken	3.02	1.4068
3318	9810	criticized	criticized	3.02	1.5713
3319	9811	offensive	offensive	3.02	1.5583
3320	9812	trembling	trembling	3.02	1.3013
3321	9813	argue	argue	3.0	1.5386
3322	9814	argues	argues	3.0	1.6759
3323	9815	bitter	bitter	3.0	1.2454
3324	9816	condemned	condemned	3.0	1.7321
3325	9817	fights	fights	3.0	1.3702
3326	9818	muthafuckin	muthafuckin	3.0	2.3094
3327	9819	vicious	vicious	3.0	1.9272
3328	9820	battle	battle	2.98	1.7319
3329	9821	confused	confused	2.98	1.2856
3330	9822	crappy	crappy	2.98	1.6597
3331	9823	damn	damn	2.98	1.6224
3332	9824	guns	guns	2.98	2.0151
3333	9825	ignorance	ignorance	2.98	1.3626
3334	9826	missing	missing	2.98	1.3775
3335	9827	niggaz	niggaz	2.98	2.1332
3336	9828	problem	problem	2.98	1.4068
3337	9829	worthless	worthless	2.98	1.9112
3338	9830	insecure	insecure	2.98	1.1271
3339	9831	coffin	coffin	2.96	1.9894
3340	9832	conflicts	conflicts	2.96	1.4563
3341	9833	damages	damages	2.96	1.3696
3342	9834	lawsuit	lawsuit	2.96	1.6157
3343	9835	niggas	niggas	2.96	2.0698
3344	9836	screaming	screaming	2.96	1.5248
3345	9837	wound	wound	2.96	1.6777
3346	9838	bloody	bloody	2.94	1.6953
3347	9839	cemetery	cemetery	2.94	1.7072
3348	9840	choking	choking	2.94	1.878
3349	9841	explosion	explosion	2.94	1.596
3350	9842	foul	foul	2.94	1.3311
3351	9843	nervous	nervous	2.94	1.3311
3352	9844	sore	sore	2.94	1.3311
3353	9845	tension	tension	2.94	1.5832
3354	9846	thief	thief	2.94	2.2077
3355	9847	thug	thug	2.94	1.596
3356	9848	unfortunate	unfortunate	2.94	1.4636
3357	9849	weakness	weakness	2.94	1.5331
3358	9850	breakdown	breakdown	2.94	1.3591
3359	9851	bury	bury	2.93	1.5261
3360	9852	accused	accused	2.92	1.5497
3361	9853	awful	awful	2.92	1.9361
3362	9854	burn	burn	2.92	1.3377
3363	9855	cries	cries	2.92	1.5887
3364	9856	hangover	hangover	2.92	1.7124
3365	9857	mistakes	mistakes	2.92	1.4546
3366	9858	problems	problems	2.92	1.5628
3367	9859	riot	riot	2.92	1.7594
3368	9860	sleepless	sleepless	2.92	1.5497
3369	9861	demon	demon	2.92	1.9552
3370	9862	boring	boring	2.9	1.1473
3371	9863	bruised	bruised	2.9	1.7525
3372	9864	burned	burned	2.9	1.4178
3373	9865	collapse	collapse	2.9	1.4463
3374	9866	complained	complained	2.9	0.9949
3375	9867	debt	debt	2.9	1.6568
3376	9868	fake	fake	2.9	1.2495
3377	9869	frustrated	frustrated	2.9	1.6067
3378	9870	impossible	impossible	2.9	1.2657
3379	9871	ouch	ouch	2.9	1.669
3380	9872	deadly	deadly	2.9	1.8171
3381	9873	disrespect	disrespect	2.9	1.7824
3382	9874	drown	drown	2.9	2.0941
3383	9875	badly	badly	2.88	1.6117
3384	9876	banned	banned	2.88	1.2879
3385	9877	burning	burning	2.88	1.4934
3386	9878	cancelled	cancelled	2.88	1.1542
3387	9879	dislike	dislike	2.88	1.1183
3388	9880	threats	threats	2.88	1.7687
3389	9881	sins	sins	2.88	1.3171
3390	9882	bombs	bombs	2.86	2.2679
3391	9883	complaint	complaint	2.86	1.0104
3392	9884	errors	errors	2.86	0.9691
3393	9885	illegal	illegal	2.86	1.3704
3394	9886	lonely	lonely	2.86	1.512
3395	9887	mourns	mourns	2.86	1.9379
3396	9888	prisoner	prisoner	2.86	1.8518
3397	9889	stress	stress	2.86	1.6037
3398	9890	tax	tax	2.86	1.4144
3399	9891	violations	violations	2.86	1.4287
3400	9892	widow	widow	2.86	1.8737
3401	9893	addict	addict	2.84	1.3149
3402	9894	buried	buried	2.84	1.4194
3403	9895	devils	devils	2.84	1.7066
3404	9896	dump	dump	2.84	1.3303
3405	9897	hater	hater	2.84	1.8775
3406	9898	incorrect	incorrect	2.84	1.0174
3407	9899	infection	infection	2.84	1.6458
3408	9900	neglected	neglected	2.84	1.7538
3409	9901	penalty	penalty	2.84	1.3149
3410	9902	terrible	terrible	2.84	1.8111
3411	9903	unkind	unkind	2.84	1.8775
3412	9904	weak	weak	2.84	1.2513
3413	9905	annoying	annoying	2.82	1.32
3414	9906	bills	bills	2.82	1.6374
3415	9907	blame	blame	2.82	1.5345
3416	9908	burden	burden	2.82	1.5345
3417	9909	complaining	complaining	2.82	1.1373
3418	9910	danger	danger	2.82	1.6374
3419	9911	demise	demise	2.82	1.7343
3420	9912	despair	despair	2.82	2.007
3421	9913	disabled	disabled	2.82	1.1899
3422	9914	discrimination	discrimination	2.82	1.4941
3423	9915	filthy	filthy	2.82	1.826
3424	9916	gun	gun	2.82	1.4097
3425	9917	lied	lied	2.82	1.207
3426	9918	missiles	missiles	2.82	1.5868
3427	9919	mourners	mourners	2.82	1.5996
3428	9920	obituary	obituary	2.82	1.6986
3429	9921	prosecution	prosecution	2.82	1.5077
3430	9922	worry	worry	2.82	1.7106
3431	9923	mafia	mafia	2.81	1.7943
3432	9924	wounds	wounds	2.8	2.0203
3433	9925	burns	burns	2.78	1.4469
3434	9926	cowards	cowards	2.78	1.3596
3435	9927	fever	fever	2.78	1.5556
3436	9928	mistake	mistake	2.78	1.2002
3437	9929	trouble	trouble	2.78	1.4748
3438	9930	troubled	troubled	2.78	1.4327
3439	9931	wasted	wasted	2.78	1.1657
3440	9932	bitches	bitches	2.76	1.9226
3441	9933	bleeding	bleeding	2.76	1.6606
3442	9934	fighting	fighting	2.76	1.5722
3443	9935	lose	lose	2.76	1.0984
3444	9936	lost	lost	2.76	1.3933
3445	9937	pathetic	pathetic	2.76	1.2867
3446	9938	unfortunately	unfortunately	2.76	1.5722
3447	9939	neglect	neglect	2.76	2.175
3448	9940	defeated	defeated	2.74	1.6138
3449	9941	loses	loses	2.74	1.2423
3450	9942	stressed	stressed	2.74	1.1214
3451	9943	ugly	ugly	2.74	1.4401
3452	9944	violation	violation	2.74	1.0844
3453	9945	unholy	unholy	2.73	1.3951
3454	9946	addiction	addiction	2.72	1.4574
3455	9947	arrests	arrests	2.72	1.5913
3456	9948	disgrace	disgrace	2.72	1.4148
3457	9949	heartbreaker	heartbreaker	2.72	1.7266
3458	9950	mourn	mourn	2.72	1.8848
3459	9951	struggling	struggling	2.72	1.2129
3460	9952	desperation	desperation	2.7	1.9086
3461	9953	distress	distress	2.7	1.4178
3462	9954	fight	fight	2.7	1.7409
3463	9955	spam	spam	2.7	1.374
3464	9956	taxes	taxes	2.7	1.5286
3465	9957	waste	waste	2.7	1.0546
3466	9958	worse	worse	2.7	1.4178
3467	9959	sorrows	sorrows	2.69	1.7819
3468	9960	bleed	bleed	2.69	1.5731
3469	9961	ache	ache	2.68	1.2027
3470	9962	bastards	bastards	2.68	1.5178
3471	9963	fears	fears	2.68	1.2688
3472	9964	injuries	injuries	2.68	1.5043
3473	9965	jealous	jealous	2.68	1.2027
3474	9966	misery	misery	2.68	2.0448
3475	9967	ruin	ruin	2.68	1.5706
3476	9968	shame	shame	2.68	1.3005
3477	9969	stupid	stupid	2.68	1.2196
3478	9970	trash	trash	2.68	1.2196
3479	9971	deaf	deaf	2.67	1.3262
3480	9972	afraid	afraid	2.66	1.5066
3481	9973	ban	ban	2.66	1.3188
3482	9974	drugs	drugs	2.66	1.6364
3483	9975	loneliness	loneliness	2.66	1.8139
3484	9976	penalties	penalties	2.66	1.0806
3485	9977	surgery	surgery	2.66	1.7451
3486	9978	tensions	tensions	2.66	1.2554
3487	9979	bad	bad	2.64	1.4675
3488	9980	curse	curse	2.64	1.3516
3489	9981	demons	demons	2.64	2.0678
3490	9982	enemy	enemy	2.64	1.3211
3491	9983	guilty	guilty	2.64	1.5877
3492	9984	inflation	inflation	2.64	1.3365
3493	9985	motherfucking	motherfucking	2.64	2.4558
3494	9986	sin	sin	2.64	1.6995
3495	9987	heartaches	heartaches	2.63	2.0184
3496	9988	#fail	#fail	2.62	1.4831
3497	9989	beaten	beaten	2.62	1.5894
3498	9990	lies	lies	2.62	1.3834
3499	9991	losing	losing	2.62	1.1761
3500	9992	nasty	nasty	2.62	1.2271
3501	9993	retarded	retarded	2.62	1.5372
3502	9994	rude	rude	2.62	1.6399
3503	9995	threatened	threatened	2.62	1.4693
3504	9996	violated	violated	2.62	1.3834
3505	9997	thugs	thugs	2.61	2.0798
3506	9998	abortion	abortion	2.6	1.5253
3507	9999	brutal	brutal	2.6	2.08
3508	10000	crash	crash	2.6	1.3702
3509	10001	error	error	2.6	0.8081
3510	10002	lie	lie	2.6	1.6162
3511	10003	mad	mad	2.6	1.3248
3512	10004	selfish	selfish	2.6	1.0498
3513	10005	stole	stole	2.6	1.4142
3514	10006	worries	worries	2.6	1.3248
3515	10007	ashamed	ashamed	2.59	1.3057
3516	10008	infections	infections	2.59	1.914
3517	10009	annoyed	annoyed	2.58	1.6424
3518	10010	blind	blind	2.58	1.2304
3519	10011	cheated	cheated	2.58	1.5919
3520	10012	damage	damage	2.58	1.4995
3521	10013	disgusting	disgusting	2.58	1.4721
3522	10014	guilt	guilt	2.58	1.4577
3523	10015	lying	lying	2.58	1.7034
3524	10016	motherfuckin	motherfuckin	2.58	2.3043
3525	10017	rotten	rotten	2.58	1.6047
3526	10018	scared	scared	2.58	1.4299
3527	10019	scary	scary	2.58	1.7272
3528	10020	shitty	shitty	2.58	1.5661
3529	10021	starving	starving	2.58	1.4721
3530	10022	stroke	stroke	2.58	1.6047
3531	10023	betrayed	betrayed	2.57	1.8257
3532	10024	nightmares	nightmares	2.56	1.6491
3533	10025	assault	assault	2.56	1.6557
3534	10026	beating	beating	2.56	1.8969
3535	10027	grave	grave	2.56	1.8534
3536	10028	hopeless	hopeless	2.56	1.6557
3537	10029	loss	loss	2.56	1.5005
3538	10030	rage	rage	2.56	1.514
3539	10031	satan	satan	2.56	2.1301
3540	10032	upset	upset	2.56	1.4309
3541	10033	corpse	corpse	2.55	1.9585
3542	10034	abandoned	abandoned	2.54	1.3734
3543	10035	broke	broke	2.54	1.2811
3544	10036	cocaine	cocaine	2.54	1.8318
3545	10037	denied	denied	2.54	1.1988
3546	10038	harm	harm	2.54	1.4458
3547	10039	hurricane	hurricane	2.54	1.5677
3548	10040	miserable	miserable	2.54	1.6686
3549	10041	pissed	pissed	2.54	1.328
3550	10042	ruined	ruined	2.54	1.6189
3551	10043	tumor	tumor	2.53	2.0011
3552	10044	attacked	attacked	2.52	1.555
3553	10045	bastard	bastard	2.52	1.2974
3554	10046	destroy	destroy	2.52	1.8097
3555	10047	failing	failing	2.52	1.2656
3556	10048	shooting	shooting	2.52	1.7407
3557	10049	useless	useless	2.52	1.4177
3558	10050	motherfuckers	motherfuckers	2.51	2.4675
3559	10051	betray	betray	2.5	1.632
3560	10052	psycho	psycho	2.5	1.4743
3561	10053	shit	shit	2.5	1.5152
3562	10054	shot	shot	2.5	1.6568
3563	10055	stolen	stolen	2.5	1.3887
3564	10056	crisis	crisis	2.48	1.6689
3565	10057	damaged	damaged	2.48	1.0349
3566	10058	haters	haters	2.48	1.555
3567	10059	recession	recession	2.48	1.5016
3568	10060	saddam	saddam	2.48	1.568
3569	10061	slap	slap	2.48	1.5285
3570	10062	attacks	attacks	2.46	1.4598
3571	10063	crashed	crashed	2.46	1.4028
3572	10064	losses	losses	2.46	1.4458
3573	10065	panic	panic	2.46	1.3433
3574	10066	steal	steal	2.46	1.6807
3575	10067	stealing	stealing	2.46	1.3126
3576	10068	tears	tears	2.46	1.5012
3577	10069	burial	burial	2.44	1.9183
3578	10070	cheat	cheat	2.44	1.2316
3579	10071	dangerous	dangerous	2.44	1.4591
3580	10072	drowning	drowning	2.44	1.5928
3581	10073	enemies	enemies	2.44	1.473
3582	10074	hating	hating	2.44	1.445
3583	10075	prisoners	prisoners	2.44	1.4591
3584	10076	saddened	saddened	2.44	1.2803
3585	10077	arrest	arrest	2.42	1.4859
3586	10078	attack	attack	2.42	1.4299
3587	10079	flood	flood	2.42	1.3716
3588	10080	ill	ill	2.42	1.2304
3589	10081	killer	killer	2.42	1.9282
3590	10082	negative	negative	2.42	1.0515
3591	10083	worried	worried	2.42	1.1796
3592	10084	wounded	wounded	2.42	1.553
3593	10085	nigger	nigger	2.41	1.881
3594	10086	slaughter	slaughter	2.41	1.8362
3595	10087	asshole	asshole	2.4	1.6036
3596	10088	flu	flu	2.4	1.1249
3597	10089	weapons	weapons	2.4	1.6903
3598	10090	graveside	graveside	2.38	1.4693
3599	10091	sad	sad	2.38	1.6149
3600	10092	victim	victim	2.38	1.4126
3601	10093	hurting	hurting	2.36	1.1205
3602	10094	threat	threat	2.36	1.3056
3603	10095	frustration	frustration	2.34	1.1886
3604	10096	hate	hate	2.34	1.8802
3605	10097	tragic	tragic	2.34	1.6364
3606	10098	grief	grief	2.33	1.784
3607	10099	accident	accident	2.32	1.5178
3608	10100	angry	angry	2.32	1.2362
3609	10101	fear	fear	2.32	1.3005
3610	10102	nightmare	nightmare	2.32	1.8674
3611	10103	poor	poor	2.32	1.2848
3612	10104	victims	victims	2.32	1.5043
3613	10105	anger	anger	2.3	1.4178
3614	10106	fired	fired	2.3	1.5682
3615	10107	fraud	fraud	2.3	1.1824
3616	10108	theft	theft	2.3	1.374
3617	10109	thieves	thieves	2.29	1.307
3618	10110	heartache	heartache	2.28	1.4988
3619	10111	sadly	sadly	2.28	1.4714
3620	10112	cheating	cheating	2.26	1.192
3621	10113	destruction	destruction	2.26	1.5093
3622	10114	disappointed	disappointed	2.26	1.0264
3623	10115	bombing	bombing	2.24	1.4786
3624	10116	devil	devil	2.24	1.546
3625	10117	horrible	horrible	2.24	1.4786
3626	10118	suffered	suffered	2.24	1.598
3627	10119	hatred	hatred	2.22	1.8626
3628	10120	weep	weep	2.22	1.4181
3629	10121	hell	hell	2.22	1.4748
3630	10122	holocaust	holocaust	2.22	1.7876
3631	10123	injured	injured	2.22	1.1119
3632	10124	suffering	suffering	2.22	1.7058
3633	10125	cried	cried	2.2	1.2936
3634	10126	crime	crime	2.2	1.2617
3635	10127	loser	loser	2.2	1.1066
3636	10128	depressed	depressed	2.18	1.7922
3637	10129	divorce	divorce	2.18	1.32
3638	10130	hurt	hurt	2.18	1.3656
3639	10131	robbed	robbed	2.18	1.4241
3640	10132	tsunami	tsunami	2.18	1.3354
3641	10133	agony	agony	2.16	1.8775
3642	10134	drowned	drowned	2.16	1.5954
3643	10135	homeless	homeless	2.16	1.2835
3644	10136	pollution	pollution	2.16	1.1843
3645	10137	corruption	corruption	2.14	1.3095
3646	10138	crimes	crimes	2.14	1.3704
3647	10139	hated	hated	2.14	1.2938
3648	10140	hurts	hurts	2.14	1.1954
3649	10141	painful	painful	2.12	1.4518
3650	10142	sorrow	sorrow	2.12	1.5602
3651	10143	unemployment	unemployment	2.12	1.0029
3652	10144	unhappy	unhappy	2.12	1.3649
3653	10145	heartbreak	heartbreak	2.11	1.3061
3654	10146	dying	dying	2.1	1.4743
3655	10147	funeral	funeral	2.1	1.5551
3656	10148	pain	pain	2.1	1.2817
3657	10149	worst	worst	2.1	1.3439
3658	10150	dies	dies	2.08	1.5628
3659	10151	racist	racist	2.08	1.3529
3660	10152	rejected	rejected	2.08	1.122
3661	10153	robbery	robbery	2.08	1.3223
3662	10154	suffer	suffer	2.08	1.3827
3663	10155	virus	virus	2.08	1.3377
3664	10156	bankruptcy	bankruptcy	2.06	1.596
3665	10157	fails	fails	2.06	1.2022
3666	10158	failure	failure	2.06	1.2191
3667	10159	hates	hates	2.06	1.3311
3668	10160	prison	prison	2.06	1.4765
3669	10161	slave	slave	2.06	1.4626
3670	10162	slaves	slaves	2.06	1.3694
3671	10163	tragedy	tragedy	2.06	1.3763
3672	10164	violent	violent	2.06	1.3463
3673	10165	crying	crying	2.04	1.2447
3674	10166	destroyed	destroyed	2.04	1.3395
3675	10167	injury	injury	2.04	1.2447
3676	10168	rejection	rejection	2.02	1.3268
3677	10169	motherfucker	motherfucker	2.02	1.6597
3678	10170	sick	sick	2.02	1.0784
3679	10171	slavery	slavery	2.02	1.5842
3680	10172	dead	dead	2.0	1.3248
3681	10173	disease	disease	2.0	1.3093
3682	10174	illness	illness	2.0	1.178
3683	10175	killers	killers	2.0	1.5253
3684	10176	punishment	punishment	2.0	1.3401
3685	10177	criminal	criminal	1.98	1.2696
3686	10178	depression	depression	1.98	1.5583
3687	10179	headache	headache	1.98	1.1156
3688	10180	poverty	poverty	1.98	1.1156
3689	10181	tumors	tumors	1.98	1.3461
3690	10182	bomb	bomb	1.96	1.2771
3691	10183	disaster	disaster	1.96	1.428
3692	10184	fail	fail	1.96	1.0294
3693	10185	poison	poison	1.94	1.1502
3694	10186	depressing	depressing	1.9	1.2164
3695	10187	earthquake	earthquake	1.9	1.1995
3696	10188	evil	evil	1.9	1.2817
3697	10189	wars	wars	1.9	1.3286
3698	10190	abuse	abuse	1.88	1.2395
3699	10191	diseases	diseases	1.88	0.9398
3700	10192	sadness	sadness	1.88	1.1891
3701	10193	violence	violence	1.86	1.05
3702	10194	cruel	cruel	1.84	1.1493
3703	10195	cry	cry	1.84	1.2835
3704	10196	failed	failed	1.84	0.9971
3705	10197	sickness	sickness	1.84	1.1843
3706	10198	abused	abused	1.83	1.3101
3707	10199	tortured	tortured	1.82	1.4241
3708	10200	fatal	fatal	1.8	1.5253
3709	10201	killings	killings	1.8	1.5386
3710	10202	murdered	murdered	1.8	1.6288
3711	10203	war	war	1.8	1.4142
3712	10204	kills	kills	1.78	1.2337
3713	10205	jail	jail	1.76	1.0214
3714	10206	terror	terror	1.76	1.0012
3715	10207	die	die	1.74	1.192
3716	10208	killing	killing	1.7	1.359
3717	10209	arrested	arrested	1.64	1.0053
3718	10210	deaths	deaths	1.64	1.1386
3719	10211	raped	raped	1.64	1.4251
3720	10212	torture	torture	1.58	1.0515
3721	10213	died	died	1.56	1.198
3722	10214	kill	kill	1.56	1.0529
3723	10215	killed	killed	1.56	1.2316
3724	10216	cancer	cancer	1.54	1.073
3725	10217	death	death	1.54	1.2811
3726	10218	murder	murder	1.48	1.015
3727	10219	terrorism	terrorism	1.48	0.9089
3728	10220	rape	rape	1.44	0.7866
3729	10221	suicide	suicide	1.3	0.8391
3730	10222	terrorist	terrorist	1.3	0.9091
